,index,appeal_count,money_invested,stock_code,stock_mv,left_to_invest
406,新媒股份,4,1871690.0,300770.SZ,20888940109.01,99.991%
407,三角轮胎,6,1870600.0,601163.SH,10392000000.0,99.982%
408,上海银行,7,1819130.0,601229.SH,118624514645.00002,99.998%
409,雅戈尔,2,1794880.0,600177.SH,32691451436.879997,99.995%
410,明泰铝业,2,1791220.0,601677.SH,6236908567.559999,99.971%
411,长盈精密,2,1775700.0,300115.SZ,18406473100.26,99.99%
412,中信银行,5,1772520.0,601998.SH,258865176370.21,99.999%
413,苏试试验,2,1767540.0,300416.SZ,4042921855.14,99.956%
414,美锦能源,2,1757400.0,000723.SZ,28079951906.199997,99.994%
415,绿城服务,1,1737600.0,,,nan%
416,久立特材,3,1722199.9999999998,002318.SZ,6420933436.89,99.973%
417,卧龙电驱,7,1713210.0,600580.SH,13935976086.060001,99.988%
418,吉林敖东,5,1712350.0,000623.SZ,18736460695.62,99.991%
419,兖州煤业,1,1705460.0,600188.SH,42390698080.00001,99.996%
420,大豪科技,1,1703760.0,603025.SH,7233244862.910001,99.976%
421,蓝帆医疗,1,1685440.0,002382.SZ,16243923799.100004,99.99%
422,海信视像,1,1647490.0,600060.SH,12836200787.820002,99.987%
423,盘江股份,1,1646280.0,600395.SH,8804875900.52,99.981%
424,新易盛,2,1638300.0,300502.SZ,14312872349.5,99.989%
425,荣盛发展,3,1637460.0,002146.SZ,34350494422.9,99.995%
426,金科股份,1,1625880.0,000656.SZ,43305095267.759995,99.996%
427,西山煤电,1,1624760.0,000983.SZ,15314832000.000002,99.989%
428,阳泉煤业,1,1619380.0,600348.SH,11111100000.0,99.985%
429,宝泰隆,1,1619380.0,601011.SH,5443133737.86,99.97%
430,葛洲坝,2,1614550.0,600068.SH,31911107465.16,99.995%
431,山西焦化,1,1614000.0,600740.SH,8110856906.999999,99.98%
432,云煤能源,1,1608620.0,600792.SH,3058863924.0,99.947%
433,陕西黑猫,1,1608620.0,601015.SH,4237452629.8,99.962%
434,华鲁恒升,9,1594500.0,600426.SH,25099359942.5,99.994%
435,VTECH HOLDINGS,3,1583600.0,,,nan%
436,威孚高科,6,1579500.0,000581.SZ,19392029955.399998,99.992%
437,贵阳银行,3,1562370.0,601997.SH,25132803834.6,99.994%
438,重庆钢铁,1,1546070.0,601005.SH,14269763627.2,99.989%
439,云海金属,1,1537200.0,002182.SZ,6309083970.88,99.976%
440,亨通光电,1,1533840.0,600487.SH,34343873977.600002,99.996%
441,顾家家居,1,1507650.0,603816.SH,21442028228.28,99.993%
442,张  裕Ａ,1,1459350.0,000869.SZ,16163241119.999998,99.991%
443,太平洋,5,1435950.0,601099.SH,23379965149.100002,99.994%
444,良信电器,1,1417500.0,002706.SZ,8438921032.5,99.983%
445,太辰光,4,1413540.0,300570.SZ,5485423680.0,99.974%
446,天茂集团,1,1412430.0,000627.SZ,29050899490.2,99.995%
447,中孚信息,1,1401440.0,300659.SZ,10296025014.0,99.986%
448,三钢闽光,3,1390180.0,002110.SZ,19539062616.86,99.993%
449,河钢股份,1,1378550.0,000709.SZ,22936192960.32,99.994%
450,鹏辉能源,1,1352800.0,300438.SZ,6910713038.339999,99.98%
451,南京银行,7,1351990.0,601009.SH,62683516558.36,99.998%
452,香飘飘,1,1338650.0,603711.SH,11520613805.0,99.988%
453,新兴铸管,1,1329690.0,000778.SZ,13968080616.0,99.99%
454,安踏体育,1,1328940.0,,,nan%
455,ST慧球,1,1316320.0,600556.SH,21022058140.65,99.994%
456,内蒙一机,3,1311640.0,600967.SH,15933228034.309998,99.992%
457,昆仑万维,4,1305560.0,300418.SZ,21187412736.3,99.994%
458,陕西煤业,3,1302960.0,601225.SH,72900000000.0,99.998%
459,蓝晓科技,3,1295530.0,300487.SZ,6383534337.5,99.98%
460,中国光大控股,3,1286610.0,,,nan%
461,水晶光电,8,1284539.9999999998,002273.SZ,16694507031.720001,99.992%
462,佳发教育,3,1279850.0,300559.SZ,7820138613.2,99.984%
463,中国石油,2,1275400.0,601857.SH,867519434857.3202,100.0%
464,上海石油化工股份,3,1263950.0,,,nan%
465,东北证券,6,1263590.0,000686.SZ,19847040719.2,99.994%
466,鄂武商Ａ,1,1247400.0,000501.SZ,8812656697.26,99.986%
467,洽洽食品,1,1244320.0,002557.SZ,21547500000.0,99.994%
468,天孚通信,2,1239520.0,300394.SZ,8552782130.0,99.986%
469,沙钢股份,1,1231970.0,002075.SZ,21847040542.8,99.994%
470,隧道股份,4,1228630.0,600820.SH,17858465813.92,99.993%
471,中国电建,1,1211730.0,601669.SH,62114082197.44,99.998%
472,广州酒家,4,1205580.0,603043.SH,11505811320.32,99.99%
473,三环集团,1,1198790.0,300408.SZ,33114872418.0,99.996%
474,信义玻璃,2,1186650.0,,,nan%
475,四通新材,1,1184400.0,300428.SZ,8016197846.58,99.985%
476,富祥股份,3,1162379.9999999998,300497.SZ,8011142464.16,99.985%
477,深信服,5,1159020.0,300454.SZ,65715105573.72,99.998%
478,招商局港口,3,1152460.0,,,nan%
479,东方明珠,4,1148680.0,600637.SH,31140241833.12,99.996%
480,华策影视,2,1146420.0,300133.SZ,12728634332.25,99.991%
481,东方日升,7,1137630.0,300118.SZ,10897441686.69,99.99%
482,太钢不锈,1,1130760.0,000825.SZ,18911542682.719997,99.994%
483,创业慧康,1,1115039.9999999998,300451.SZ,17147438031.5,99.993%
484,中航电测,1,1108800.0000000002,300114.SZ,6037572299.780001,99.982%
485,中国海洋石油,2,1098900.0,,,nan%
486,晶丰明源,1,1082900.0,688368.SH,4281200000.0,99.975%
487,华域汽车,7,1079340.0,600741.SH,69422982127.68,99.998%
488,宁波华翔,1,1079190.0,002048.SZ,10802421166.5,99.99%
489,易华录,1,1069200.0,300212.SZ,23542601213.7,99.995%
490,裕元集团,2,1053000.0,,,nan%
491,中微公司,1,1045200.0,688012.SH,75105355319.54,99.999%
492,长城汽车,6,1035919.9999999999,601633.SH,81689057550.0,99.999%
493,华菱钢铁,1,1033040.0,000932.SZ,24271145755.56,99.996%
494,电讯盈科,2,1024649.9999999999,,,nan%
495,杭萧钢构,1,1005730.0,600477.SH,8464188025.2300005,99.988%
496,中国银河,3,1001900.0,601881.SH,97723174417.48001,99.999%
497,东风集团股份,2,976050.0,,,nan%
498,网宿科技,3,969000.0,300017.SZ,19618165768.24,99.995%
499,中南传媒,3,966380.0,601098.SH,18911880000.0,99.995%
500,上海建工,4,961990.0,600170.SH,28761204661.44,99.997%
501,华联控股,1,950040.0,000036.SZ,5223447768.0,99.982%
502,云图控股,1,950040.0,002539.SZ,4989894000.0,99.981%
503,广深铁路,2,941740.0,601333.SH,17071324170.000002,99.994%
504,深高速,3,917540.0,600548.SH,19212586572.06,99.995%
505,中国铝业,4,917210.0,601600.SH,49706205016.92,99.998%
506,金禾实业,2,914160.0,002597.SZ,11214541014.57,99.992%
507,天音控股,1,906360.0000000001,000829.SZ,5462852067.21,99.983%
508,华夏银行,3,904560.0,600015.SH,100632444848.82,99.999%
509,香港交易所,2,902400.0,,,nan%
510,思创医惠,3,900400.0,300078.SZ,10798090407.72,99.992%
511,钢研高纳,1,899080.0,300034.SZ,7153546515.84,99.987%
512,众业达,1,895440.0,002441.SZ,4138975800.3999996,99.978%
513,普洛药业,1,880880.0,000739.SZ,22026604065.480003,99.996%
514,恒源煤电,1,877240.0,600971.SH,5544022564.08,99.984%
515,哈药股份,4,870940.0,600664.SH,10278778211.599998,99.992%
516,鲁阳节能,1,855400.0,002088.SZ,3519360781.09,99.976%
517,丸美股份,2,839040.0,603983.SH,27528650000.000004,99.997%
518,新钢股份,2,839040.0,600782.SH,13073763053.599998,99.994%
519,机器人,1,829190.0,300024.SZ,21968173807.360004,99.996%
520,中国广核,10,820560.0,003816.SZ,148465916634.0,99.999%
521,金达威,3,818720.0,002626.SZ,12607055407.15,99.994%
522,东华能源,4,799620.0,002221.SZ,14386106225.28,99.994%
523,中国交建,1,785850.0,601800.SH,135706030215.75002,99.999%
524,酒鬼酒,1,781740.0,000799.SZ,9322212436.2,99.992%
525,中海油服,1,762600.0,601808.SH,56686512960.0,99.999%
526,硅宝科技,1,754850.0,300019.SZ,3219675983.23,99.977%
527,奥拓电子,1,750360.0,002587.SZ,4141847721.12,99.982%
528,金 融 街,2,731640.0,000402.SZ,19846494582.480003,99.996%
529,中国中冶,1,730080.0,601618.SH,54917590800.5,99.999%
530,粤高速Ａ,10,724580.0,000429.SZ,14280205840.58,99.995%
531,联化科技,1,723650.0,002250.SZ,13359276689.760002,99.995%
532,中体产业,1,713360.0,600158.SH,7382684513.75,99.99%
533,利安隆,1,710240.0,300596.SZ,6140062079.0,99.988%
534,迪马股份,2,706800.0,600565.SH,6966892172.24,99.99%
535,江苏索普,2,706800.0,600746.SH,1921262504.04,99.963%
536,奥佳华,1,701040.0,002614.SZ,7301895025.0,99.99%
537,光明乳业,1,697000.0,600597.SH,13591811349.9,99.995%
538,吉祥航空,2,694840.0,603885.SH,19759748777.850002,99.996%
539,中国石油股份,2,694830.0,,,nan%
540,禾望电气,3,694320.0,603063.SH,3600359399.9999995,99.981%
541,神州高铁,2,677850.0,000008.SZ,9065392827.96,99.993%
542,麦格米特,1,674450.0,002851.SZ,10051089485.460001,99.993%
543,酒钢宏兴,4,668920.0,600307.SH,10898241917.76,99.994%
544,圆通速递,4,663120.0,600233.SH,35346980087.95999,99.998%
545,滨江集团,1,649520.0,002244.SZ,13316979849.200003,99.995%
546,中航机电,1,647680.0,002013.SZ,25910210801.26,99.998%
547,长沙银行,1,642160.0000000001,601577.SH,26859196968.899998,99.998%
548,中信股份,2,629640.0,,,nan%
549,东方盛虹,4,625090.0,000301.SZ,19500617594.48,99.997%
550,五矿资本,2,617890.0,600390.SH,33960394215.45,99.998%
551,北方稀土,3,613950.0000000001,600111.SH,31680335520.000004,99.998%
552,国药股份,1,612720.0,600511.SH,20167865136.539997,99.997%
553,朗科智能,2,605150.0,300543.SZ,2540470408.0,99.976%
554,江苏雷利,2,605150.0,300660.SZ,3810177911.8,99.984%
555,塔牌集团,5,605000.0,002233.SZ,15249197454.64,99.996%
556,思源电气,4,598359.9999999999,002028.SZ,12786720123.24,99.995%
557,浙商银行,9,598280.0,601916.SH,85925534983.12,99.999%
558,东方航空,3,588410.0,600115.SH,68957733744.63,99.999%
559,梅花生物,3,585350.0,600873.SH,13379488339.78,99.996%
560,东华软件,6,582160.0,002065.SZ,41155522173.75,99.999%
561,同德化工,2,579670.0,002360.SZ,2039780646.0,99.972%
562,三祥新材,2,579670.0,603663.SH,2431893811.2000003,99.976%
563,中国化学,1,579670.0,601117.SH,29252690000.0,99.998%
564,盛弘股份,2,566930.0,300693.SZ,2370247698.28,99.976%
565,中国海外发展,2,555000.0,,,nan%
566,江铃汽车,1,536760.0,000550.SZ,10531210800.0,99.995%
567,安达维尔,2,528710.0,300719.SZ,2558066860.0,99.979%
568,中鼎股份,1,528080.0,000887.SZ,11353634807.1,99.995%
569,金 螳 螂,1,517140.0,002081.SZ,22146371684.25,99.998%
570,方大炭素,3,517030.0,600516.SH,24847549403.820007,99.998%
571,丽岛新材,2,515970.00000000006,603937.SH,2159819200.0,99.976%
572,重庆百货,1,503840.0,600729.SH,10988464408.95,99.995%
573,凯利泰,2,497200.0,300326.SZ,15290949442.949999,99.997%
574,首开股份,3,493120.0,600376.SH,17205700164.14,99.997%
575,南方航空,2,469800.0,600029.SH,64893341392.94,99.999%
576,华工科技,3,463880.0,000988.SZ,21950124093.809998,99.998%
577,航天电器,1,461700.0,002025.SZ,10381800000.0,99.996%
578,富安娜,1,460000.0,002327.SZ,5780457306.8,99.992%
579,建发股份,2,459360.0,600153.SH,21122243948.5,99.998%
580,思维列控,2,457200.0,603508.SH,10510050391.47,99.996%
581,富森美,4,454570.0,002818.SZ,8926639820.0,99.995%
582,安恒信息,1,453139.99999999994,688023.SH,16592592800.0,99.997%
583,中国国航,2,446600.0,601111.SH,98042502498.75,100.0%
584,深振业Ａ,6,440840.0,000006.SZ,6182977310.679999,99.993%
585,佳都科技,2,437540.0,600728.SH,16039860729.599998,99.997%
586,步 步 高,2,429400.0,002251.SZ,8189809455.4800005,99.995%
587,赢时胜,2,429400.0,300377.SZ,7732599473.6,99.994%
588,比音勒芬,1,428119.99999999994,002832.SZ,5872663515.0,99.993%
589,华创阳安,3,423850.0,600155.SH,21066031007.28,99.998%
590,卫星石化,2,405659.99999999994,002648.SZ,14450970729.36,99.997%
591,长海股份,1,398940.0,300196.SZ,4014893865.93,99.99%
592,天地科技,2,393000.0,600582.SH,12746853787.359999,99.997%
593,海航科技,2,390380.0,600751.SH,8350092815.04,99.995%
594,柳药股份,5,389940.00000000006,603368.SH,8207446610.879999,99.995%
595,凤凰传媒,1,386240.0,601928.SH,16974483000.0,99.998%
596,大连重工,1,384750.0,002204.SZ,5716855294.72,99.993%
597,四创电子,1,384730.0,600990.SH,6207985290.0,99.994%
598,中青旅,2,383480.0,600138.SH,7419360000.0,99.995%
599,深圳能源,4,382390.0,000027.SZ,21487544455.739998,99.998%
600,金山软件,1,380780.0,,,nan%
601,青松股份,1,376980.0,300132.SZ,6446929457.280001,99.994%
602,龙净环保,2,372960.00000000006,600388.SH,9974236500.0,99.996%
603,沃尔核材,1,370500.0,002130.SZ,5866861068.92,99.994%
604,广汇汽车,2,365500.0,600297.SH,33366342086.5,99.999%
605,岱美股份,1,350400.0,603730.SH,10547653711.599998,99.997%
606,云南铜业,3,339180.0,000878.SZ,16707840244.8,99.998%
607,蓝色光标,4,335870.0,300058.SZ,14722033598.94,99.998%
608,天山股份,4,335580.0,000877.SZ,12060314028.5,99.997%
609,人福医药,2,333900.0,600079.SH,18410378507.2,99.998%
610,上海机场,2,331880.0,600009.SH,119644850036.32,100.0%
611,福田汽车,2,330240.0,600166.SH,12492864889.3,99.997%
612,大北农,2,330220.0,002385.SZ,32387943701.399998,99.999%
613,五矿发展,2,321180.0,600058.SH,7406903013.01,99.996%
614,恒立液压,3,319640.0,601100.SH,51561720000.0,99.999%
615,中信建投,2,319130.0,601066.SH,238261364016.08,100.0%
616,隆鑫通用,2,312000.0,603766.SH,6961506871.5,99.996%
617,华润啤酒,1,310620.0,,,nan%
618,中科曙光,1,303800.0,603019.SH,40531909919.44001,99.999%
619,淳中科技,1,301299.99999999994,603516.SH,5847887670.599999,99.995%
620,国盛金控,1,283500.00000000006,002670.SZ,19370197376.53,99.999%
621,和而泰,4,282810.0000000001,002402.SZ,11928938810.400002,99.998%
622,格尔软件,1,280320.0,603232.SH,4826466400.0,99.994%
623,一汽轿车,2,278640.0,000800.SZ,14224350000.0,99.998%
624,尖峰集团,2,277950.0000000001,600668.SH,4885990357.599999,99.994%
625,燕京啤酒,2,274920.0,000729.SZ,17023977619.64,99.998%
626,广州发展,2,270300.0,600098.SH,15948249864.3,99.998%
627,大悦城,1,267900.0,000031.SZ,23660449631.280003,99.999%
628,数知科技,2,262650.0,300038.SZ,10710499904.220001,99.998%
629,三聚环保,2,262280.0,300072.SZ,11302154652.619999,99.998%
630,东方国信,2,257850.0,300166.SZ,16093237831.62,99.998%
631,神火股份,2,257550.00000000003,000933.SZ,7925085000.0,99.997%
632,民和股份,2,257550.00000000003,002234.SZ,7931744556.320001,99.997%
633,江淮汽车,3,253540.0,600418.SH,9315095615.640001,99.997%
634,江中药业,2,252120.0,600750.SH,6121500000.0,99.996%
635,江苏租赁,2,241800.00000000003,600901.SH,15411113834.880001,99.998%
636,康缘药业,3,238280.0,600557.SH,8122470220.599999,99.997%
637,金钼股份,5,236120.0,601958.SH,19650020796.0,99.999%
638,小商品城,2,234780.0,600415.SH,18398063914.88,99.999%
639,中国卫星,1,224910.0,600118.SH,35261826005.7,99.999%
640,海 利 得,1,222869.99999999997,002206.SZ,4427363694.900001,99.995%
641,长和,1,221600.0,,,nan%
642,桃李面包,2,204360.00000000003,603866.SH,31691954840.0,99.999%
643,伯特利,4,204180.0,603596.SH,9364218120.0,99.998%
644,兴齐眼药,1,201910.0,300573.SZ,7666814300.0,99.997%
645,华数传媒,2,201600.0,000156.SZ,14075515677.640001,99.999%
646,克来机电,1,201500.0,603960.SH,5193708000.0,99.996%
647,长实集团,1,200800.0,,,nan%
648,欧派家居,2,197430.0,603833.SH,41176794848.0,100.0%
649,世纪华通,1,196510.0,002602.SZ,79518379081.5,100.0%
650,惠城环保,2,196460.0,300779.SZ,2300000000.0,99.991%
651,凯美特气,2,194580.0,002549.SZ,3923073000.0,99.995%
652,普邦股份,2,194580.0,002663.SZ,4507685034.5199995,99.996%
653,中环装备,2,194580.0,300140.SZ,4956031003.2,99.996%
654,远达环保,2,194580.0,600292.SH,3989974307.9,99.995%
655,上海环境,2,193640.0,601200.SH,10933249512.150002,99.998%
656,康力电梯,8,192280.0,002367.SZ,7146968075.52,99.997%
657,美亚光电,1,191500.0,002690.SZ,25660960000.0,99.999%
658,天壕环境,2,189880.0,300332.SZ,3415179332.92,99.994%
659,博世科,2,189880.0,300422.SZ,4163272424.9999995,99.995%
660,中再资环,2,189880.0,600217.SH,7276577257.680001,99.997%
661,华泰股份,3,189640.0,600308.SH,4915433573.99,99.996%
662,爱施德,2,189199.99999999997,002416.SZ,7522440562.42,99.997%
663,新鸿基地产,1,188800.0,,,nan%
664,第一创业,1,180600.0,002797.SZ,24621872000.0,99.999%
665,引力传媒,2,180320.0,603598.SH,3247476000.0,99.994%
666,济川药业,1,178120.0,600566.SH,17708259384.27,99.999%
667,中电控股,1,174000.0,,,nan%
668,香港中华煤气,1,170400.0,,,nan%
669,华润双鹤,2,160920.0,600062.SH,13217821785.699999,99.999%
670,理文造纸,1,160160.0,,,nan%
671,华润燃气,1,156500.0,,,nan%
672,阳光照明,2,155000.0,600261.SH,5401822899.6,99.997%
673,福建高速,1,154350.0,600033.SH,7547100000.0,99.998%
674,深圳高速公路股份,1,153250.0,,,nan%
675,利亚德,1,151800.0,300296.SZ,16630412807.04,99.999%
676,中国西电,2,151200.0,601179.SH,24091647054.4,99.999%
677,桂冠电力,3,149750.0,600236.SH,35864818999.1,100.0%
678,杭州银行,2,148400.0,600926.SH,40323375395.520004,100.0%
679,彩虹股份,1,147659.99999999997,600707.SH,14712397901.199999,99.999%
680,中国核建,2,146880.0,601611.SH,16327560414.859997,99.999%
681,中际旭创,1,146279.99999999997,300308.SZ,38083018262.4,100.0%
682,天津港,2,140400.0,600717.SH,11033378962.560001,99.999%
683,皖维高新,3,138920.0,600063.SH,7395435617.28,99.998%
684,德赛电池,2,138700.0,000049.SZ,7285072468.079999,99.998%
685,建滔集团,1,135720.0,,,nan%
686,银河娱乐,1,134800.0,,,nan%
687,华润电力,1,134160.0,,,nan%
688,京能电力,1,129850.0,600578.SH,18890856479.6,99.999%
689,玖龙纸业,1,127920.0,,,nan%
690,胜宏科技,1,127380.0,300476.SZ,14749309026.75,99.999%
691,三利谱,1,122430.0,002876.SZ,4222400000.0,99.997%
692,陕国投Ａ,2,122319.99999999999,000563.SZ,14389366630.98,99.999%
693,深圳燃气,1,119750.0,601139.SH,20712726316.8,99.999%
694,粤海投资,1,119249.99999999999,,,nan%
695,惠伦晶体,2,116620.0,300460.SZ,2626760261.9999995,99.996%
696,日出东方,2,113680.0,603366.SH,4432000000.0,99.997%
697,福晶科技,1,113190.0,002222.SZ,4634100000.0,99.998%
698,海油工程,2,111160.0,600583.SH,21797279164.0,99.999%
699,达华智能,2,106820.0,002512.SZ,6066958399.599999,99.998%
700,新奥股份,2,104280.0,600803.SH,10437230597.67,99.999%
701,中国宏桥,2,102760.0,,,nan%
702,瀚叶股份,2,101640.0,600226.SH,7218872342.7,99.999%
703,火炬电子,2,101640.0,603678.SH,10402263531.0,99.999%
704,盛通股份,2,100940.0,002599.SZ,2418007467.33,99.996%
705,和晶科技,2,100940.0,300279.SZ,2832824007.3799996,99.996%
706,探路者,2,99960.0,300005.SZ,3378003896.16,99.997%
707,共进股份,2,99000.0,603118.SH,11224861314.039999,99.999%
708,金龙机电,2,98980.0,300032.SZ,3220710128.08,99.997%
709,邦讯技术,2,98980.0,300312.SZ,2358694800.0,99.996%
710,万润科技,2,98000.0,002654.SZ,3815343210.2700005,99.997%
711,珀莱雅,2,97680.0,603605.SH,22522063763.999996,100.0%
712,太极实业,1,97280.0,600667.SH,22093934967.22,100.0%
713,梦百合,1,95000.0,603313.SH,6335857495.52,99.999%
714,中天金融,2,93740.00000000003,000540.SZ,23047287893.91,100.0%
715,睿创微纳,2,92820.0,688002.SH,17848950000.0,99.999%
716,德赛西威,1,89700.0,002920.SZ,17363500000.0,99.999%
717,南洋股份,1,88090.0,002212.SZ,28243822488.3,100.0%
718,国恩股份,2,85960.0,002768.SZ,11096837500.0,99.999%
719,长江证券,3,84220.00000000001,000783.SZ,36329231721.96,100.0%
720,华海药业,2,84039.99999999999,600521.SH,32305522357.36,100.0%
721,南方传媒,1,82320.00000000001,601900.SH,8851260472.08,99.999%
722,中国宝安,1,79360.0,000009.SZ,15655828767.550001,99.999%
723,郑煤机,1,79360.0,601717.SH,9944385663.8,99.999%
724,中远海能,1,78120.0,600026.SH,32243424061.449997,100.0%
725,伊力特,1,77280.00000000001,600197.SH,5720264753.76,99.999%
726,微芯生物,4,76440.00000000001,688321.SH,18745200000.0,100.0%
727,劲嘉股份,3,76379.99999999999,002191.SZ,13520754253.500002,99.999%
728,禾丰牧业,1,73920.00000000001,603609.SH,10541939246.28,99.999%
729,星辉娱乐,2,72770.0,300043.SZ,5014119556.030001,99.999%
730,永辉超市,1,72760.00000000001,601933.SH,93790528658.40001,100.0%
731,双箭股份,2,72580.0,002381.SZ,3111486315.8399997,99.998%
732,黑牡丹,2,72010.0,600510.SH,8167341195.0,99.999%
733,维尔利,2,71440.0,300190.SZ,5611900292.12,99.999%
734,京新药业,2,71060.0,002020.SZ,7618404720.0,99.999%
735,中洲控股,2,69920.0,000042.SZ,6322544131.889999,99.999%
736,淮北矿业,1,67760.00000000001,600985.SH,18400331630.45,100.0%
737,恒逸石化,1,66300.00000000001,000703.SZ,33162936281.579998,100.0%
738,阳 光 城,1,66130.00000000001,000671.SZ,28783714373.25,100.0%
739,杉杉股份,2,65930.0,600884.SH,11890081201.74,99.999%
740,金隅集团,2,61200.0,601992.SH,35663755587.56,100.0%
741,富煌钢构,2,60600.0,002743.SZ,2239930360.8000007,99.997%
742,常山北明,2,59400.0,000158.SZ,15250803518.339998,100.0%
743,中远海控,2,58400.0,601919.SH,49405902784.810005,100.0%
744,金发科技,3,56580.0,600143.SH,21077966989.17,100.0%
745,方大特钢,2,55040.00000000001,600507.SH,11669029552.960001,100.0%
746,中国核电,1,54200.0,601985.SH,69421892518.38,100.0%
747,中科电气,1,54020.0,300035.SZ,4243450942.6400003,99.999%
748,万里扬,2,52640.0,002434.SZ,11256000000.0,100.0%
749,美联新材,1,51060.0,300586.SZ,4298400000.0,99.999%
750,掌阅科技,2,48450.0,603533.SH,8208470000.0,99.999%
751,渝农商行,2,46320.0,601077.SH,61214230000.0,100.0%
752,能科股份,1,45510.0,603859.SH,4086902904.15,99.999%
753,信隆健康,1,44770.0,002105.SZ,1916200000.0,99.998%
754,兆驰股份,1,44520.0,002429.SZ,19873269264.73,100.0%
755,国投资本,5,44120.0,600061.SH,53008206776.579994,100.0%
756,深科技,1,44100.0,000021.SZ,27277148590.02,100.0%
757,隆盛科技,1,44030.0,300680.SZ,1835524208.7,99.998%
758,北斗星通,1,43680.0,002151.SZ,12448994936.07,100.0%
759,财通证券,3,43340.0,601108.SH,36859030000.0,100.0%
760,大庆华科,1,42920.0,000985.SZ,1747540460.0,99.998%
761,希努尔,1,42920.0,002485.SZ,2975680000.0,99.999%
762,华夏航空,1,42920.0,002928.SZ,7749675000.0,99.999%
763,东方通,4,42040.0,300379.SZ,11892971224.44,100.0%
764,航天动力,2,41040.0,600343.SH,5233292053.599999,99.999%
765,航天长峰,2,40080.0,600855.SH,7077416500.700001,99.999%
766,同济科技,2,39119.99999999999,600846.SH,5235501504.080001,99.999%
767,泛微网络,2,39060.0,603039.SH,11272939604.640001,100.0%
768,太阳能,2,38880.00000000001,000591.SZ,10043707426.880001,100.0%
769,恩华药业,2,38640.0,002262.SZ,10927836261.92,100.0%
770,金溢科技,2,38640.0,002869.SZ,8147027683.599999,100.0%
771,老凤祥,2,38640.0,600612.SH,20752081697.88,100.0%
772,可立克,2,38220.0,002782.SZ,4302600000.0,99.999%
773,龙马环卫,2,38220.0,603686.SH,5910624580.14,99.999%
774,中新赛克,2,37800.0,002912.SZ,16771048000.0,100.0%
775,柳钢股份,2,35460.0,601003.SH,12813966000.0,100.0%
776,天风证券,1,34840.0,601162.SH,36462841021.6,100.0%
777,浙商证券,1,34840.0,601878.SH,34133467893.760002,100.0%
778,西部矿业,2,34500.0,601168.SH,13487780000.0,100.0%
779,张江高科,2,34200.0,600895.SH,19157289733.499996,100.0%
780,山西证券,2,33300.0,002500.SZ,20338533850.070004,100.0%
781,西藏珠峰,2,32800.0,600338.SH,7368533954.080001,100.0%
782,广电运通,2,32660.0,002152.SZ,22427733683.81,100.0%
783,钱江摩托,2,32550.0,000913.SZ,4576178240.0,99.999%
784,运达科技,2,32550.0,300440.SZ,4824960000.0,99.999%
785,粤宏远Ａ,2,32200.0,000573.SZ,1790496467.04,99.998%
786,华东数控,2,32200.0,002248.SZ,2733635884.0,99.999%
787,青龙管业,2,32200.0,002457.SZ,2756984160.0,99.999%
788,宏达矿业,2,32200.0,600532.SH,1584321760.3999999,99.998%
789,东百集团,2,31850.0,600693.SH,4401322825.200001,99.999%
790,长城证券,1,31460.0,002939.SZ,37861545282.2,100.0%
791,华润水泥控股,1,30380.000000000004,,,nan%
792,华发股份,3,28500.0,600325.SH,14058338250.24,100.0%
793,国海证券,2,27280.0,000750.SZ,24173693282.160004,100.0%
794,建滔积层板,1,26040.000000000004,,,nan%
795,中集集团,1,25620.0,000039.SZ,27684381671.44,100.0%
796,同方股份,1,25620.0,600100.SH,24155776450.65,100.0%
797,中天科技,1,23940.0,600522.SH,32715103668.06,100.0%
798,国金证券,1,23920.0,600109.SH,28217272362.3,100.0%
799,渤海轮渡,1,18900.000000000004,603167.SH,3749356361.7900004,99.999%
800,中广天择,2,16830.0,603721.SH,3308500000.0,99.999%
801,白云山,1,16610.0,600332.SH,51033577889.11,100.0%
802,步长制药,2,16430.0,603858.SH,23128423158.600002,100.0%
803,熙菱信息,2,16170.0,300588.SZ,1661900270.0,99.999%
804,达志科技,2,15290.0,300530.SZ,4192677300.0000005,100.0%
805,山东高速,1,15190.000000000002,600350.SH,19966338306.550003,100.0%
806,昊华科技,2,13090.0,600378.SH,16139243826.0,100.0%
807,赛福天,2,10670.0,603028.SH,2737920000.0,100.0%
808,鸿泉物联,2,10140.0,688288.SH,3251000000.0,100.0%
809,江西铜业,2,9760.0,600362.SH,43976663443.5,100.0%
810,横河模具,2,9570.0,300539.SZ,1581671291.8100002,99.999%
811,华谊兄弟,2,9030.0,300027.SZ,9841498514.07,100.0%
812,山煤国际,2,9020.0,600546.SH,16870701751.4,100.0%
813,省广集团,2,8800.0,002400.SZ,4985944186.08,100.0%
814,亿通科技,2,8800.0,300211.SZ,2142945888.84,100.0%
815,希慎兴业,1,8400.0,,,nan%
816,国信证券,2,6870.0,002736.SZ,92742000000.0,100.0%
817,利欧股份,2,6460.0,002131.SZ,27260285045.04,100.0%
818,航锦科技,2,3080.0,000818.SZ,15025804200.0,100.0%
819,北京君正,2,2640.0,300223.SZ,17875874762.72,100.0%
820,东阿阿胶,1,2600.0,000423.SZ,17645501068.260002,100.0%
821,新湖中宝,2,2550.0,600208.SH,26743958396.96,100.0%
822,联创电子,2,2310.0,002036.SZ,10314502579.22,100.0%
823,万业企业,2,2310.0,600641.SH,16171544484.88,100.0%
